3,12,1,13,1,0,2,22,1,4,22,0,2,0,3,0,1,0,0,0,0,8,0,11,0,0,0,11,7,0,0,2,0,1,0,0,0,1,0,18,5,3,1,1,0,5,7,0,0,1,0,1,2,0,0,4,0,11,13,17,0,2,2,0,0,0,0,40,0,7,0,2,0,135,23,17,2,36,1,2,10,9,1,5,32,14,1,24,60,0,94,8,0,17,0,0,1,46,0,1,13,40,4,0,1,14,11,4,3,20,0,2,0,2,1,3,0,0,6,19,0,11,4,40,18,2,2,11,25,9,2,0,1,2,46,2,0,1,0,0,3,20,0,14,4,0,51,7,0,8,2,22,3,0,26,1,25,6,0,16,10,0
12,3,7,0,1,3,1,17,4,34,0,0,0,88,1,0,3,9,7,7,3,2,1,0,6,0,4,0,1,1,1,4,2,3,6,16,12,4,5,0,1,2,5,1,0,0,2,23,11,5,12,9,18,7,0,142,1,0,0,0,0,2,13,4,1,13,0,0,4,6,1,4,0,78,2,10,11,0,0,15,2,10,2,68,1,8,25,13,29,62,0,6,5,0,1,17,0,0,8,23,2,19,2,6,1,10,11,1,0,1,63,2,1,10,0,10,9,4,11,2,28,4,3,0,0,8,6,2,2,9,1,15,0,0,0,0,0,2,10,5,12,2,2,0,1,6,20,13,0,28,1,17,0,3,4,1,10,0,0,0,0,15
48,40,23,0,0,3,2,5,0,9,1,1,1,14,37,17,12,38,37,6,14,10,13,6,15,2,8,0,7,16,18,32,6,11,19,29,4,18,0,1,3,1,1,5,1,1,1,10,6,2,10,10,9,0,3,22,0,0,0,0,0,0,0,1,0,4,3,0,1,2,1,2,0,13,0,9,7,0,0,11,1,2,1,15,3,28,41,4,5,7,0,10,54,0,9,52,0,0,6,5,0,2,1,2,0,5,14,1,0,0,13,1,7,9,2,13,1,12,24,0,6,0,2,3,2,1,2,1,6,6,2,4,0,0,0,0,1,19,2,3,10,0,55,0,1,2,14,1,5,139,1,1,0,9,6,0,10,0,5,4,2,0
3,1,2,18,7,5,4,10,8,10,6,2,5,1,6,1,49,7,0,3,9,20,1,13,0,0,4,6,2,0,11,2,1,5,1,9,0,2,1,7,0,0,4,4,8,8,33,5,2,1,0,0,0,3,1,14,1,0,0,1,5,8,22,1,4,2,0,2,0,8,2,0,8,6,71,13,0,0,0,16,24,53,0,2,5,7,5,18,4,5,2,19,1,0,23,11,3,2,1,3,12,1,0,25,3,6,0,9,6,0,21,11,20,19,10,3,0,17,5,6,12,3,1,3,14,1,9,1,5,10,2,17,1,36,1,24,4,19,1,0,2,1,6,0,0,4,96,8,0,30,3,54,0,1,2,0,15,10,47,5,0,20
0,0,0,0,1,8,1,20,4,62,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,6,8,0,0,0,1,2,3,2,14,5,9,3,3,102,1,0,0,0,3,1,18,8,4,7,13,1,0,1,0,6,1,91,2,4,4,0,0,47,2,18,5,74,1,4,3,11,66,62,0,0,0,0,0,0,0,0,1,19,5,10,2,46,2,20,1,2,0,2,75,2,0,0,3,30,19,1,9,0,72,3,2,2,0,9,27,1,1,24,1,25,1,0,0,1,4,0,4,5,1,1,0,0,1,8,18,14,0,4,1,39,0,0,7,0,45,2,0,0,0,23
4,0,0,5,0,21,4,32,6,12,4,4,0,2,0,0,2,1,1,2,0,0,0,0,4,0,0,0,1,0,1,15,2,2,2,0,11,3,20,3,0,0,3,4,6,2,47,6,9,27,15,8,5,4,7,124,4,0,1,1,1,4,5,5,2,4,0,2,3,3,17,2,2,13,14,1,8,3,22,21,9,29,11,8,3,1,17,9,11,24,3,0,0,0,3,0,5,0,1,28,20,4,8,0,7,13,1,6,4,0,24,32,1,0,6,35,15,2,10,0,89,0,12,0,0,9,11,0,0,10,9,13,20,0,0,3,6,1,5,8,0,2,0,17,1,8,13,3,2,6,6,59,1,1,0,6,53,5,2,0,3,13
1,0,0,52,13,3,3,0,0,18,27,10,6,2,1,0,1,0,0,1,2,0,3,0,0,1,0,0,1,0,0,16,1,2,7,1,9,0,9,1,9,6,0,3,1,12,6,1,2,0,0,0,0,3,19,39,0,0,1,1,2,11,5,20,1,0,0,59,7,17,25,0,26,39,28,56,3,0,15,0,49,55,26,13,34,5,8,31,16,18,40,0,0,0,0,0,16,0,5,11,2,37,4,0,2,3,1,12,0,1,3,11,0,1,9,4,0,45,1,4,17,26,7,0,1,2,1,5,2,10,8,1,22,5,7,7,1,1,3,1,1,2,2,13,7,0,9,9,1,1,1,18,4,1,6,3,15,11,4,2,0,4
1,1,1,1,5,1,0,0,38,0,0,0,0,1,0,0,3,1,3,2,0,2,0,0,1,0,0,0,0,6,0,2,0,0,0,0,52,0,29,44,32,0,0,51,4,18,35,33,29,18,1,0,19,0,18,0,4,0,20,0,0,12,0,18,0,2,1,23,24,25,3,0,32,0,0,2,0,2,0,6,0,5,3,21,4,1,3,11,5,22,1,0,0,4,0,1,13,0,12,1,0,1,14,81,0,0,5,3,0,0,0,1,0,1,55,27,2,11,5,3,0,21,18,2,2,8,2,20,6,0,10,1,7,4,14,4,0,4,0,34,1,4,0,0,85,20,2,1,0,0,1,0,17,1,1,15,16,0,0,1,10,0
1,0,0,0,0,24,0,6,15,8,10,2,0,1,3,0,7,0,4,1,3,1,7,0,9,1,6,2,0,0,5,32,6,15,15,2,5,1,22,0,7,1,1,6,0,0,26,5,19,6,16,4,9,19,17,143,0,0,0,0,1,0,5,0,4,1,0,1,2,2,0,0,0,42,20,0,0,0,2,44,0,13,5,13,14,0,11,8,4,62,0,2,3,0,5,3,0,0,2,9,19,8,9,0,13,5,0,14,0,0,7,52,0,1,19,15,3,8,28,0,8,1,12,0,0,5,4,1,0,0,7,4,11,0,0,1,2,0,1,24,1,0,0,21,0,4,17,0,2,36,3,28,8,4,3,0,51,0,4,2,1,29
1,0,0,3,1,16,9,2,5,7,1,1,6,0,0,0,2,0,1,1,1,1,0,0,0,1,1,2,1,0,0,0,0,0,1,1,31,0,133,46,4,0,0,2,5,6,79,0,2,3,1,1,1,0,2,12,3,0,0,2,4,4,1,8,0,1,2,34,0,1,3,4,1,41,49,7,1,0,32,23,5,2,7,12,7,1,3,31,4,15,12,0,1,0,0,0,2,3,1,12,34,2,1,5,1,4,2,0,1,1,5,15,1,0,8,48,1,0,3,10,19,9,0,3,0,154,2,2,1,3,4,3,4,27,1,4,1,0,9,1,0,0,0,69,1,1,12,0,1,0,5,2,0,0,1,2,25,12,3,0,3,4
0,1,0,11,28,32,0,31,0,44,18,14,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,12,10,0,0,0,5,2,0,0,0,0,0,1,0,0,7,3,8,6,23,2,5,15,3,0,1,0,19,2,31,0,1,0,7,10,8,1,1,2,0,3,18,1,2,39,17,8,0,132,0,0,0,0,0,0,0,0,3,0,19,2,49,10,2,0,7,16,9,0,7,0,0,0,0,1,0,5,3,4,6,116,2,0,5,0,0,10,21,7,51,0,0,7,0,1,29,1,0,1,2,0,18,2,1,2,0,2,20,0,0,4,4,0,0,26,0,98,11,0,0,48,6
28,17,7,0,1,4,0,3,6,2,1,2,2,14,0,24,40,8,1,13,3,6,5,2,26,4,12,3,2,8,3,43,12,14,3,6,0,5,10,1,4,0,2,1,2,0,3,3,0,0,5,2,0,0,3,12,0,0,0,0,0,0,1,3,1,9,3,1,1,1,118,9,3,15,0,4,20,1,13,14,5,10,29,5,14,15,15,3,8,11,1,3,14,5,3,6,0,0,0,37,0,3,0,0,0,7,2,7,1,0,0,28,3,1,5,7,1,4,3,36,1,7,2,2,6,31,7,0,1,3,0,2,6,3,1,1,3,1,0,0,13,0,21,0,7,0,14,3,5,104,4,14,1,24,2,1,7,0,3,3,0,2
0,0,0,0,13,0,0,0,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21,0,32,36,4,0,3,31,19,13,6,11,40,16,1,0,18,0,22,1,24,1,2,0,0,30,0,14,0,3,1,32,0,3,2,1,5,3,0,0,0,2,1,2,1,13,0,48,0,0,9,23,16,35,0,0,0,0,0,0,5,0,65,0,0,2,5,30,0,3,45,18,0,0,2,0,0,1,11,47,0,32,1,1,0,2,20,2,0,24,1,4,27,0,35,0,0,22,32,1,0,0,0,2,0,39,0,0,12,23,0,5,1,1,0,0,9,0,1,10,1,0,0,0,29,0
0,0,0,16,7,3,7,3,1,6,89,7,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,0,1,1,0,6,19,6,7,2,0,0,6,2,0,1,0,0,1,2,0,2,27,0,6,23,24,10,17,3,1,0,4,0,35,0,2,8,5,2,31,16,16,3,27,66,0,6,29,1,10,14,0,0,42,43,0,72,0,0,1,0,0,4,7,0,0,3,12,1,2,4,15,11,6,1,15,2,5,0,2,6,0,0,7,10,8,11,22,1,12,1,2,3,24,6,4,2,0,10,4,8,5,2,0,0,9,0,7,0,6,11,0,9,19,0,0,2,11,1,0,18,8,53,17,2,2,1,6
0,0,0,1,1,17,0,15,1,45,0,6,0,5,0,0,0,1,1,4,0,0,2,0,0,0,0,1,0,0,1,2,7,3,4,0,1,0,1,0,8,11,2,2,9,0,5,1,0,7,1,4,4,1,2,62,0,1,2,0,3,2,2,2,3,0,8,0,2,3,0,6,0,14,29,3,1,0,0,0,12,16,0,8,0,1,9,0,8,27,0,0,1,0,2,0,1,2,1,282,5,0,9,0,1,3,2,6,0,0,9,6,4,0,0,11,10,0,0,0,32,4,9,0,0,0,4,3,0,13,4,1,7,4,0,1,0,0,24,9,1,0,1,0,0,2,19,2,1,0,5,19,0,0,42,0,151,0,0,0,1,63
0,1,0,14,19,29,2,9,0,2,40,10,11,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,28,0,0,0,1,0,0,0,2,0,0,0,1,0,53,4,22,11,13,0,7,7,0,3,0,0,82,0,4,3,4,0,25,50,20,0,22,68,0,4,34,1,5,7,3,5,39,24,0,77,0,1,0,0,0,6,12,0,20,3,9,1,2,0,3,3,4,0,22,1,6,0,0,9,4,5,0,0,1,17,3,5,0,0,0,5,9,15,34,1,0,6,10,12,17,2,0,0,0,0,24,0,2,1,0,16,13,0,0,3,18,0,0,19,4,20,3,0,2,21,9
1,1,2,7,0,2,1,8,2,32,0,3,0,0,3,0,9,8,13,4,2,2,4,2,1,1,0,1,3,0,0,20,21,12,5,1,2,3,5,4,0,8,5,0,0,0,23,22,1,0,5,13,1,8,0,71,0,0,2,0,3,1,11,16,2,6,1,3,8,13,0,5,0,89,5,1,3,1,15,20,2,58,1,35,3,4,6,10,46,66,0,3,1,0,0,7,0,1,0,37,1,3,1,0,1,1,7,2,1,1,3,0,0,0,2,2,6,2,15,1,3,1,6,2,1,8,6,1,2,5,0,2,0,5,0,1,0,0,6,13,4,1,2,0,2,11,8,0,6,37,14,36,0,0,2,1,92,1,1,4,1,2
1,0,0,0,5,3,1,6,14,4,11,7,2,0,1,0,4,1,0,2,6,1,1,0,1,2,2,0,5,0,0,3,1,2,5,6,17,3,16,3,6,6,2,8,4,4,0,17,13,1,6,9,5,48,9,23,4,2,0,2,9,1,19,5,5,3,2,6,4,2,24,3,4,57,13,2,3,0,9,10,2,8,27,22,9,1,7,16,10,45,5,1,0,0,0,1,3,4,5,32,27,10,2,3,7,28,23,8,1,0,14,25,0,1,11,14,5,2,31,3,8,3,5,14,0,7,1,7,3,4,23,6,4,1,12,3,1,1,21,6,5,1,0,4,11,4,6,4,0,11,2,19,6,2,14,5,6,16,0,0,3,0
0,0,0,10,1,0,4,1,4,6,118,7,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,6,15,11,0,1,8,3,23,22,1,1,0,11,1,0,0,7,1,2,5,27,9,4,2,4,0,4,136,0,6,0,3,4,5,3,4,2,17,0,21,8,2,8,9,4,2,12,1,4,24,11,1,5,1,0,1,0,0,4,1,0,0,6,24,1,22,27,14,10,4,9,1,0,14,0,0,5,8,2,12,0,28,1,48,1,7,1,1,0,22,4,4,3,1,6,43,0,2,1,0,1,8,0,3,1,11,15,10,2,5,0,1,1,11,4,0,3,52,7,13,1,0,1,13
1,0,0,11,1,10,0,19,4,15,0,10,0,1,0,2,8,0,1,0,1,1,6,0,2,0,0,0,1,0,3,0,0,14,7,0,3,0,0,1,1,15,1,1,8,9,6,0,1,4,0,0,0,4,1,32,5,3,3,0,6,4,8,28,21,12,7,43,7,7,1,5,4,16,49,87,13,1,10,8,44,64,4,8,22,18,7,1,64,13,23,0,0,1,1,0,8,0,0,13,2,13,8,0,0,6,3,8,0,3,6,4,1,0,2,17,0,0,2,9,20,6,2,0,0,0,19,1,0,19,8,1,4,7,0,0,3,0,8,2,0,0,1,1,0,2,6,4,0,8,17,35,5,1,8,0,1,2,5,0,0,18
0,0,0,33,41,4,1,10,1,26,24,27,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,3,9,12,12,2,4,2,1,0,0,0,0,1,1,0,3,21,5,16,8,4,3,3,7,2,11,13,1,30,3,6,10,5,1,21,8,19,1,4,15,1,10,19,2,14,14,5,21,6,53,3,43,0,1,0,1,0,13,2,0,9,3,28,0,0,0,7,11,7,0,34,1,3,0,0,2,2,11,0,5,0,10,5,0,4,0,1,3,11,0,15,5,6,12,2,6,4,5,1,1,2,1,10,1,0,8,0,10,44,0,0,13,8,0,0,100,3,29,19,0,1,9,4
2,3,64,0,0,3,0,4,0,8,0,1,0,1,7,6,10,0,0,11,0,24,1,0,3,6,6,0,5,15,0,30,0,15,0,16,0,2,0,26,3,0,11,2,0,28,0,9,3,0,0,6,0,8,0,6,0,0,21,0,1,2,0,0,0,0,0,0,1,0,44,1,8,23,0,1,6,1,58,8,1,0,2,0,0,15,6,29,0,6,0,6,6,11,0,4,0,1,14,10,3,17,2,2,27,0,6,0,0,0,6,49,1,7,0,1,0,0,0,0,6,0,1,2,8,10,11,10,7,5,0,0,5,0,0,2,1,1,3,1,1,0,6,0,0,0,1,4,8,21,0,93,0,9,0,101,4,2,0,12,0,41
1,0,7,0,0,3,0,33,14,34,1,27,0,0,0,2,0,0,3,0,0,0,0,1,1,2,1,0,2,1,0,0,1,0,0,0,8,3,6,2,12,2,1,11,0,2,5,3,1,0,2,2,2,0,0,32,1,0,12,2,1,0,1,3,0,8,0,0,4,1,0,2,21,21,0,0,5,0,0,0,5,0,75,35,0,0,0,4,20,51,65,0,0,0,0,2,0,0,1,2,0,0,0,14,5,71,0,0,0,0,79,56,2,0,12,44,0,6,2,0,5,0,2,0,6,4,2,0,3,28,4,0,2,0,0,3,0,3,0,0,2,32,0,4,0,4,0,0,1,7,63,4,5,3,0,4,45,5,0,4,3,8
0,0,0,11,30,0,2,2,2,88,0,15,0,3,1,0,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,9,0,2,1,0,0,0,1,0,140,1,0,3,1,1,0,8,3,0,0,2,1,0,18,0,1,0,0,1,7,4,10,0,0,2,1,0,2,3,0,0,1,8,2,2,0,0,1,3,10,0,0,15,52,17,0,0,5,2,0,0,1,0,0,0,0,4,13,2,0,1,1,1,1,0,3,0,11,2,0,0,0,0,1,9,0,0,1,88,0,0,3,0,1,5,0,0,0,1,1,0,0,0,0,3,2,3,2,0,5,0,0,5,0,40,5,0,11,0,6,0,0,52,0,301,1,0,9,11,4
29,7,16,0,0,8,1,14,1,9,0,47,3,1,5,34,16,4,5,1,3,3,0,7,4,2,1,0,7,4,8,39,7,1,4,20,6,10,7,1,0,0,3,7,0,0,0,0,0,0,0,0,1,2,0,24,2,1,8,0,0,0,3,7,0,0,0,3,3,1,2,0,17,6,3,1,11,0,13,42,0,0,19,5,8,16,3,13,0,21,179,0,15,6,0,0,0,1,8,59,0,2,12,32,4,7,5,0,0,0,7,16,0,5,6,2,4,0,2,0,0,0,14,1,4,0,8,2,3,0,0,0,0,0,1,3,0,0,0,5,6,2,29,2,0,2,8,6,7,6,16,15,2,5,1,1,1,5,0,0,1,0
14,3,1,0,3,3,0,2,4,14,1,2,1,9,30,0,15,9,6,8,5,4,4,1,7,2,4,0,6,0,1,10,3,8,19,16,14,8,6,1,2,1,7,0,4,0,3,7,7,9,1,5,29,0,1,82,1,0,0,0,2,3,1,12,0,3,6,0,11,9,2,0,0,75,0,5,4,0,0,11,9,3,1,43,0,6,20,8,17,20,0,1,4,0,1,7,0,0,4,10,6,8,8,6,2,15,13,1,0,0,26,1,3,7,2,16,4,7,11,0,29,0,6,0,0,11,5,1,5,8,8,6,1,0,0,0,4,1,1,0,12,1,3,0,8,2,15,7,2,60,1,19,1,2,6,0,27,0,4,0,3,0
1,1,0,0,2,0,1,1,4,6,8,2,0,0,0,0,2,4,0,1,2,0,9,0,2,0,1,0,1,0,0,1,1,0,1,2,1,0,4,1,1,1,10,3,1,2,0,6,1,0,41,4,0,2,8,62,0,2,0,4,4,1,1,2,10,10,10,0,0,6,32,12,1,57,29,7,4,0,3,13,1,6,15,29,3,1,1,12,24,26,5,4,0,3,0,5,1,1,5,14,0,13,1,2,1,27,26,7,0,1,6,23,12,2,1,6,6,9,65,8,2,16,0,38,2,2,1,7,6,2,9,8,4,1,13,2,3,1,6,2,4,1,0,0,6,2,20,2,0,9,1,16,3,2,73,1,4,2,1,0,5,0
0,0,0,4,14,9,0,9,8,20,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,15,6,0,1,12,0,0,0,2,5,2,1,3,0,1,23,0,33,0,0,23,5,0,0,1,1,0,9,0,0,4,0,0,0,41,2,1,0,2,0,3,35,1,3,34,7,23,0,6,3,0,0,1,0,0,0,1,1,0,12,5,2,9,0,2,78,9,7,0,2,10,0,0,0,0,5,8,0,6,0,3,0,1,0,0,1,5,6,0,12,0,13,52,2,0,0,1,0,1,0,0,9,0,0,1,0,3,112,0,0,0,142,1,0,27,0,32,3,0,0,23,0
0,0,0,19,10,7,2,9,0,28,4,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,9,1,1,1,1,1,0,1,1,0,2,1,0,4,16,1,5,0,3,2,4,7,3,1,3,0,16,3,1,3,1,0,17,3,13,2,2,13,0,6,87,5,21,3,5,27,8,113,8,65,0,0,0,0,0,5,1,0,5,7,34,3,1,1,2,6,6,1,1,4,0,0,0,0,2,7,0,1,1,8,3,0,0,0,3,2,2,2,30,3,0,15,3,1,6,0,0,1,1,1,3,0,2,6,0,3,40,0,0,24,18,0,0,20,0,100,20,0,0,3,15
2,10,0,2,13,2,1,4,0,7,18,9,12,0,1,1,2,0,3,0,2,5,1,58,1,4,1,1,2,0,0,6,3,1,1,0,0,0,20,4,3,16,5,0,0,1,1,0,0,5,0,0,1,0,1,25,4,52,3,17,1,6,4,1,5,2,0,21,2,6,7,18,0,18,36,21,1,5,19,0,3,14,3,6,13,3,6,15,6,0,28,31,2,2,1,2,3,18,0,6,11,3,0,4,0,2,3,2,0,54,0,2,22,4,4,1,2,0,0,3,7,2,5,1,2,2,1,11,12,4,1,0,2,8,18,10,12,0,0,3,3,14,0,7,0,1,13,5,2,2,1,12,0,1,21,1,10,7,2,8,16,4
16,3,3,6,0,10,1,4,1,8,4,5,0,6,4,4,6,3,10,7,1,6,14,5,21,3,9,7,4,9,10,38,12,8,18,9,7,14,10,5,1,2,0,2,6,0,33,1,10,23,1,0,1,2,1,33,2,1,2,1,1,3,1,1,1,1,2,1,0,4,14,2,1,9,6,1,2,11,3,21,12,2,11,3,6,3,8,4,7,5,2,29,12,19,11,21,9,0,7,8,1,1,3,0,3,1,13,0,0,1,1,3,9,6,6,7,5,3,2,5,14,0,6,0,0,4,11,2,0,1,4,0,2,0,0,8,2,6,0,1,7,2,2,3,1,2,8,4,17,67,0,16,1,9,2,5,18,4,5,6,2,1
1,2,1,0,0,5,2,0,5,7,2,7,5,0,2,6,0,0,10,20,164,0,9,0,1,5,1,3,9,0,6,15,3,1,4,12,1,12,2,0,1,0,6,0,0,0,1,1,3,0,8,2,1,19,0,10,3,0,1,0,1,0,0,1,4,11,0,1,1,0,1,2,9,2,0,2,0,0,1,6,1,1,14,9,9,3,26,0,17,5,0,3,63,0,43,16,1,0,1,1,4,1,1,3,0,39,0,6,2,1,0,10,2,0,2,26,13,0,2,1,13,2,0,0,0,1,1,0,2,0,1,9,0,0,3,3,0,1,1,2,30,0,45,0,2,14,29,1,3,66,3,8,1,5,7,0,0,0,4,2,0,0
45,2,11,0,0,1,0,0,1,0,1,0,2,12,18,4,64,12,46,16,10,4,10,3,69,3,16,21,7,0,34,33,17,18,17,2,1,12,0,0,0,0,0,0,1,0,1,0,2,2,4,0,0,3,1,5,0,0,0,0,0,0,0,0,1,2,1,0,0,0,17,0,0,2,0,0,4,0,1,14,21,2,8,1,4,1,31,1,0,2,0,16,38,0,22,38,0,0,0,3,2,0,1,0,0,1,0,0,0,0,1,2,9,2,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,24,0,0,0,0,28,2,0,1,8,0,35,73,3,2,0,9,0,0,6,1,2,11,1,3
7,15,16,4,0,2,1,2,1,1,3,3,0,1,4,7,18,0,20,0,0,7,34,18,18,7,6,10,4,28,22,72,48,17,20,19,5,7,0,0,1,2,2,0,0,0,4,0,1,3,5,0,1,0,0,6,0,0,1,0,1,0,0,2,1,1,3,0,0,0,12,10,0,3,4,8,3,3,0,8,2,0,2,0,1,5,31,2,0,0,1,43,38,52,7,33,0,1,3,2,0,1,0,0,1,0,3,0,0,1,0,1,7,0,3,4,1,0,10,1,3,3,10,0,1,2,10,0,0,1,0,3,0,0,2,0,2,4,0,0,6,2,16,2,2,1,10,2,24,55,0,1,3,15,0,8,1,0,3,12,3,0
7,0,0,0,0,28,0,35,20,4,1,1,1,3,0,0,4,2,1,1,0,1,1,0,10,1,1,3,0,0,0,7,2,1,1,0,20,3,42,0,0,2,0,3,8,1,17,3,22,5,15,2,2,36,10,61,0,0,1,1,6,1,31,2,5,14,1,0,1,3,6,4,0,17,2,0,1,0,11,31,6,15,4,9,4,2,6,7,16,19,1,0,0,0,0,0,1,0,3,8,29,4,2,0,5,7,2,3,4,0,16,4,0,0,0,24,8,4,1,1,17,0,22,0,0,11,3,2,0,3,16,8,4,0,0,5,2,0,4,3,0,3,0,16,0,3,6,3,3,12,7,29,0,1,1,0,53,2,1,0,3,9
0,0,0,4,50,0,1,6,2,26,4,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,129,2,0,0,3,11,1,38,4,0,0,5,2,0,6,1,0,0,0,2,13,5,70,1,0,0,0,0,79,0,1,1,1,3,2,0,1,0,2,3,15,0,1,7,37,90,0,0,5,0,0,0,0,0,0,0,0,3,3,6,0,4,0,1,0,1,2,0,4,0,1,0,0,0,0,6,0,0,0,10,0,1,6,0,3,5,0,0,2,6,0,1,0,0,0,3,0,7,9,0,12,0,0,1,1,11,2,0,1,0,1,0,0,40,0,127,3,0,1,47,0
3,0,0,0,8,1,2,2,26,12,19,7,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,3,1,5,2,4,1,6,0,1,18,2,5,1,21,6,2,1,2,6,4,19,22,0,0,1,0,1,0,7,4,0,0,0,2,7,1,37,0,5,120,18,4,7,0,5,9,1,20,50,58,4,4,27,25,20,40,0,0,0,1,0,0,1,0,6,25,6,1,2,7,0,20,15,9,0,0,4,24,1,0,19,11,7,0,2,2,7,1,1,1,0,0,0,4,1,5,13,1,2,1,2,0,0,0,1,1,1,1,0,2,2,3,3,3,2,5,1,28,9,0,13,2,4,2,0,3,0,0
22,4,4,1,2,18,0,6,10,2,3,4,4,1,1,5,5,13,0,4,1,3,3,1,4,3,1,0,1,0,1,12,6,8,0,9,0,8,1,0,7,4,1,0,4,4,0,5,0,0,3,0,0,13,6,17,1,4,0,2,0,0,1,2,0,2,6,2,1,0,41,2,8,75,1,1,10,1,16,46,9,15,30,12,5,14,1,20,2,10,0,3,2,2,1,2,0,1,3,21,6,1,3,0,2,3,2,14,3,0,1,48,3,1,0,16,0,1,12,5,1,2,14,4,3,1,9,0,1,2,0,3,18,4,6,3,7,0,1,2,6,0,2,14,6,1,12,30,0,28,9,26,3,9,2,2,3,5,1,6,6,0
0,1,0,8,39,29,1,16,1,1,44,15,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2,2,42,0,0,0,5,1,0,2,1,0,0,0,0,0,2,4,13,0,19,0,18,15,0,1,0,0,15,4,11,2,17,0,3,14,7,0,5,7,0,0,13,1,2,4,2,9,17,25,0,4,0,0,0,0,0,5,32,0,5,3,12,8,1,0,6,3,3,0,16,0,0,0,0,0,0,7,1,0,0,2,10,2,0,0,0,2,28,43,25,2,0,0,12,27,32,1,0,0,0,0,87,0,1,4,2,5,12,0,0,3,2,1,0,8,5,40,1,0,2,43,6
10,1,0,0,0,11,0,0,7,15,9,1,0,3,23,1,34,7,4,0,0,2,10,1,19,1,12,7,0,0,0,44,5,8,17,9,4,4,23,0,6,0,1,4,1,0,24,4,17,7,7,2,4,0,11,24,0,0,0,0,1,0,0,1,3,0,5,3,9,3,0,2,2,17,4,1,1,0,1,44,1,5,1,6,11,0,6,1,6,19,0,4,4,1,0,4,0,0,4,1,9,4,10,0,3,16,1,6,0,0,6,32,3,0,17,8,8,14,13,1,10,0,6,0,2,0,6,2,0,1,9,3,1,3,0,0,2,1,1,17,5,0,1,9,0,4,4,0,5,29,7,18,14,7,14,0,51,0,3,2,5,11
13,1,4,1,0,16,7,16,2,17,8,5,2,41,12,1,27,1,4,1,2,1,8,0,12,1,8,2,1,1,4,30,2,4,16,10,2,4,8,1,5,0,0,3,3,3,12,7,1,9,22,5,5,3,11,29,2,0,0,0,0,0,3,0,1,4,5,1,5,3,1,1,1,6,21,0,0,2,3,25,6,4,4,7,4,2,12,3,3,16,1,1,6,1,5,4,3,2,3,5,9,2,14,1,5,19,1,4,0,1,8,10,4,0,6,18,6,4,19,2,6,3,6,0,0,0,4,1,0,9,5,8,2,9,0,1,2,4,0,5,1,2,2,6,0,4,4,1,3,27,6,12,9,3,15,1,81,0,10,0,1,3
0,4,1,0,0,0,0,0,2,1,1,0,1,1,0,0,10,3,5,3,0,7,0,3,0,10,37,0,8,107,4,123,5,18,2,5,12,3,16,19,19,1,7,51,1,12,6,1,10,2,12,1,12,2,13,1,1,9,0,1,0,3,3,9,4,4,19,2,0,1,1,5,19,2,9,0,0,3,0,11,2,0,1,1,2,7,1,0,0,4,0,1,0,63,0,15,2,0,3,0,1,4,8,0,1,6,2,2,0,3,0,3,1,1,1,11,0,0,1,4,1,4,1,1,0,7,2,0,2,0,8,6,0,8,2,1,4,12,2,0,7,1,1,0,23,0,3,0,18,1,0,0,9,2,7,0,9,0,1,13,1,1
8,3,0,0,9,17,1,10,0,1,10,1,1,0,0,0,3,0,1,1,0,0,0,15,0,1,5,6,4,4,0,0,3,4,0,0,0,4,0,21,3,3,14,1,0,9,12,0,0,2,0,0,0,0,1,14,0,19,0,5,4,8,2,2,0,11,0,4,0,0,1,39,2,34,8,5,5,11,27,4,7,19,5,15,7,4,0,10,2,5,36,24,4,0,0,2,1,5,0,0,8,5,0,1,2,2,10,13,0,15,4,0,13,6,3,0,0,6,1,21,3,2,4,17,2,9,0,12,11,6,0,4,0,18,6,2,7,0,1,5,12,2,1,5,3,0,7,27,0,7,0,8,0,5,3,2,73,22,4,27,13,7
